date,revenue,quantity,n_invoices,n_customers,revenue_roll7_mean,revenue_roll7_std,quantity_roll7_mean,quantity_roll7_std,revenue_roll14_mean,revenue_roll14_std,quantity_roll14_mean,quantity_roll14_std,revenue_roll30_mean,revenue_roll30_std,quantity_roll30_mean,quantity_roll30_std,is_partial_day
2011-08-12,20454.26,11965,50,40,24452.348571428567,20679.736703343588,14334.57142857143,12374.892145754166,26024.315,19333.679836113704,15529.07142857143,11972.178000323478,25387.876,16727.321555988263,14947.2,10012.78131259206,False
2011-08-13,0.0,0,0,0,24452.348571428567,20679.736703343588,14334.57142857143,12374.892145754166,26024.315,19333.679836113704,15529.07142857143,11972.178000323478,24293.675666666662,17288.221509605974,14363.633333333331,10362.511360114662,False
2011-08-14,5701.87,3172,25,21,24189.20714285714,20940.82065299397,14048.42857142857,12642.25613906453,24088.24714285714,19949.566531454497,14372.5,12349.378469256017,24029.049000000003,17516.163349419254,14226.466666666667,10485.913515639491,False
2011-08-15,17077.95,10166,48,46,23371.981428571424,21115.037326846385,13596.57142857143,12728.487025266651,23818.265,20022.093620822103,14265.714285714286,12381.0515797238,24598.314,16977.534931622355,14565.333333333334,10169.81199206862,False
2011-08-16,19141.08,11179,51,43,22200.862857142853,21085.667255009008,12871.57142857143,12696.388211576086,23320.377857142856,20047.33183618829,13942.57142857143,12399.676836448303,24666.341333333334,16950.522152348734,14570.766666666666,10167.89369461823,False
2011-08-17,51866.56,25624,54,45,25602.33428571428,23917.95015481462,14474.714285714286,13598.29275698837,25039.407857142854,21444.179821569,14595.07142857143,12778.547831690976,25456.322,17656.843995420037,14922.233333333334,10366.398948071332,False
2011-08-18,53928.7,34019,69,64,24024.34571428571,21083.90307928611,13732.142857142857,12079.044601134272,24269.32285714286,20058.814753742943,14087.857142857143,11743.745103455967,25597.713,17873.224358884814,15084.733333333334,10631.832893958464,False
2011-08-19,16901.07,10641,54,53,23516.747142857137,21226.468402550126,13543.0,12121.61881378338,23984.54785714286,20138.655044275947,13938.785714285714,11775.537349676548,25106.416,17903.952315747127,14850.7,10650.40320476824,False
2011-08-20,0.0,0,0,0,23516.747142857137,21226.468402550126,13543.0,12121.61881378338,23984.54785714286,20138.655044275947,13938.785714285714,11775.537349676548,24048.808,18428.72689864464,14187.933333333332,10941.132485459057,False
2011-08-21,14230.27,8074,39,36,24735.09,20256.093979975547,14243.285714285714,11550.76747398612,24462.14857142857,19795.11757208904,14145.857142857143,11634.21383319408,23870.774666666668,18499.138604291344,14115.0,10975.443863461727,False
2011-08-22,29443.54,15532,65,57,26501.60285714285,20014.78534590263,15009.857142857143,11412.306799074013,24936.792142857143,19831.791607148265,14303.214285714286,11637.21347943463,24852.226,17962.28824663923,14632.733333333334,10648.107978070251,False
2011-08-23,25573.59,15159,60,54,27420.53285714285,19766.64985682345,15578.42857142857,11288.10835728089,24810.69785714286,19820.95278911538,14225.0,11626.768676040429,24805.093666666668,17958.346674946057,14549.533333333333,10633.420145071334,False
2011-08-24,47190.62,29344,76,59,26752.541428571425,18861.103246716928,16109.857142857143,11910.281824661306,26177.437857142857,20702.076724884817,15292.285714285714,12309.99655332438,25532.358333333334,18418.02571109483,14992.1,10969.733716788254,False
2011-08-25,22707.18,13292,73,68,22292.32428571428,14566.021475556176,13148.857142857143,8915.895476218733,23158.335000000003,17432.72640290304,13440.5,10203.957910461146,25580.778666666665,18408.298620994832,14978.433333333332,10971.651645956938,False
2011-08-26,25320.19,17112,45,40,23495.05571428571,14393.2292968128,14073.285714285714,8947.94510328651,23505.90142857143,17423.1713739177,13808.142857142857,10239.367452346696,25587.02433333334,18408.17317979976,15083.933333333332,10976.6074148723,False
2011-08-27,0.0,0,0,0,23495.05571428571,14393.2292968128,14073.285714285714,8947.94510328651,23505.90142857143,17423.1713739177,13808.142857142857,10239.367452346696,23729.997,18071.467879307627,14075.866666666669,10925.07951121805,False
2011-08-28,10686.56,6701,37,36,22988.811428571425,14829.124624295351,13877.142857142857,9114.861425689603,23861.950714285715,17078.88235773706,14060.214285714286,9997.979720374113,23470.319666666663,18205.03305654448,13914.066666666668,10999.391863858304,False
2011-08-29,0.0,0,0,0,18782.591428571428,16745.11643179437,11658.285714285714,10439.168592601738,22642.097142857143,18175.39402083081,13334.07142857143,10650.451535854409,23470.319666666663,18205.03305654448,13914.066666666668,10999.391863858304,False
2011-08-30,29219.37,10217,40,23,19303.41714285714,17045.543969345556,10952.285714285714,10329.494158545678,23361.975,18225.579195092698,13265.357142857143,10668.513093766593,23350.738,18153.29928891736,13609.166666666666,10969.848375663956,False
2011-08-31,23786.02,12426,44,38,15959.902857142852,12298.017767058756,8535.42857142857,6623.430477155716,21356.222142857143,16289.63428252749,12322.642857142857,10058.099511623228,23448.348666666665,18147.30375508457,13634.666666666666,10966.052083537184,False
2011-09-01,36740.83,27710,75,68,17964.709999999995,14523.73843234593,10595.142857142857,9819.718638680944,20128.51714285714,14153.54431551466,11872.0,9107.67003895413,23802.659666666663,18304.178880537784,14034.9,11259.334908237775,False
2011-09-02,40007.08,18412,73,57,20062.83714285714,16666.242802646288,10780.857142857143,9974.58140188639,21778.946428571428,15066.015316220091,12427.07142857143,9262.365020000962,24209.557666666668,18530.38732691836,14099.0,11279.244270355372,False
2011-09-03,0.0,0,0,0,20062.83714285714,16666.242802646288,10780.857142857143,9974.58140188639,21778.946428571428,15066.015316220091,12427.07142857143,9262.365020000962,22052.56133333333,17384.227044322135,12728.333333333334,10341.92127596031,False
2011-09-04,16878.74,10911,50,45,20947.434285714284,16244.630968210098,11382.285714285714,9813.199728160156,21968.12285714286,14980.32326531934,12629.714285714286,9190.55794262266,21918.922,17408.881405110857,12667.766666666666,10347.24248684686,False
2011-09-05,36276.35,22722,67,57,26129.769999999997,14092.034637768536,14628.285714285714,9156.69530478995,22456.18071428571,15349.366818912937,13143.285714285714,9558.729433017104,23128.13366666667,17090.868920252404,13425.166666666666,10218.818067438227,False
2011-09-06,27998.06,15058,62,52,25955.29714285714,14054.91868416743,15319.857142857143,8948.44240503289,22629.35714285714,15400.8344602769,13136.07142857143,9557.129062515767,23809.940333333336,16854.076555766434,13754.6,10102.318175752414,False
2011-09-07,31781.4,16375,51,41,27097.494285714285,14173.624838050311,15884.0,8859.635489115808,21528.698571428573,13997.137323248442,12209.714285714286,8426.985458162906,24109.36933333333,16915.17222073347,13856.133333333331,10113.194238505794,False
2011-09-08,26609.17,17391,75,62,25650.11428571428,13527.318169526316,14409.857142857143,7281.986208642362,21807.41214285714,14061.110925820118,12502.5,8537.957517868324,24085.044666666665,16910.892027929385,13894.033333333333,10124.61435445501,False
2011-09-09,29592.43,17342,61,51,24162.307142857146,12191.899080722636,14257.0,7194.6820175275125,22112.572142857145,14188.988428438855,12518.92857142857,8547.724991655276,24136.250333333333,16925.65069049752,13992.033333333333,10143.911003509746,False
2011-09-10,0.0,0,0,0,24162.30714285714,12191.899080722636,14257.0,7194.682017527513,22112.572142857145,14188.988428438855,12518.92857142857,8547.724991655276,21970.429666666667,15627.026385480534,12684.8,9270.422500508304,False
2011-09-11,34904.92,20891,75,68,26737.47571428571,12300.320779300704,15682.714285714286,7406.824639350898,23842.455,14165.102265530391,13532.5,8645.530377021476,22452.11833333333,15800.432345132049,12982.333333333334,9389.005108079336,False
2011-09-12,29297.96,16823,68,62,25740.562857142853,11664.7364455707,14840.0,6781.639968817798,25935.16642857143,12429.615029499611,14734.142857142857,7741.849996133898,23428.717,15261.07488000308,13543.1,9084.327266573267,False
2011-09-13,54071.49,36500,67,61,29465.33857142856,15899.810893212394,17903.14285714286,10640.896037279505,27710.31785714285,14531.6358385019,16611.5,9540.103682310364,25041.037666666667,15866.754315671007,14654.033333333333,9783.27110334825,False
2011-09-14,23347.59,14180,68,58,28260.508571428567,16014.188075888069,17589.571428571428,10725.439336100928,27679.00142857143,14541.212711248205,16736.785714285714,9492.306797357838,25250.02566666667,15799.399380978744,14787.833333333334,9747.156264630526,False
2011-09-15,74526.49,29267,80,67,35105.84,23623.89150938094,19286.14285714286,11592.99155278124,30377.977142857144,19133.935101687937,16848.0,9638.752815906986,27096.206,18125.62376432578,15390.766666666666,10070.306870245771,False
2011-09-16,26982.27,15042,50,44,34732.95999999999,23745.7046064406,18957.571428571428,11689.46863430417,29447.63357142857,18945.44962435553,16607.285714285714,9638.77010530172,26266.729666666663,17511.97667315324,15038.033333333333,9883.09473199609,False
2011-09-17,0.0,0,0,0,34732.95999999999,23745.7046064406,18957.571428571428,11689.46863430417,29447.63357142857,18945.44962435553,16607.285714285714,9638.77010530172,24469.106333333337,17341.62172569324,13904.066666666668,9577.056314472333,False
2011-09-18,15637.9,8936,27,25,31980.528571428567,24815.02071433447,17249.714285714286,12221.145455238451,29359.00214285714,19011.56020259379,16466.214285714286,9742.448343192857,24427.000666666667,17362.151983035146,13847.233333333334,9602.114356541042,False
2011-09-19,46030.92,29217,69,62,34370.951428571425,25314.455664109824,19020.285714285717,13020.67431323849,30055.757142857143,19458.079349477423,16930.14285714286,10206.83542351097,25961.364666666665,17161.81417288583,14821.133333333331,9630.853479325162,False
2011-09-20,108364.34,43547,70,53,42127.072857142855,37662.40032268244,20027.0,14754.393379600531,35796.20571428572,28539.6897858761,18965.071428571428,12407.542516638769,29099.167,22665.913769092946,16003.566666666668,10871.592170560309,False
2011-09-21,45895.62,22285,75,65,45348.22,36741.531534877984,21184.85714285714,14535.470791923355,36804.36428571429,28636.086354433613,19387.214285714286,12413.17859980071,29647.56966666667,22872.620010897703,16228.666666666666,10931.239483410738,False
2011-09-22,58442.17,33075,110,93,43050.46,35077.92044495844,21728.85714285714,14953.608142391264,39078.15,29025.45563287029,20507.5,12916.68891693703,30743.189,23450.656843274428,16825.866666666665,11352.082032136992,False
2011-09-23,39013.6,21837,64,56,44769.22142857142,34448.496675718874,22699.571428571428,14664.946935432372,39751.09071428572,28897.547626797343,20828.571428571428,12887.785055949393,30470.621666666662,23299.932520342238,16575.633333333335,11147.525658602231,False
2011-09-24,0.0,0,0,0,44769.22142857142,34448.496675718874,22699.571428571428,14664.946935432372,39751.09071428572,28897.547626797343,20828.571428571428,12887.785055949393,29713.715666666667,23921.364974878423,16132.566666666668,11539.785229828778,False
2011-09-25,30966.78,19416,75,74,46959.06142857143,32732.499766891426,24196.714285714286,13515.545971390186,39469.795,28967.43307603336,20723.214285714286,12893.263316575454,29901.93533333333,23907.81409463923,16209.366666666669,11554.18620803234,False
2011-09-26,28451.76,15241,65,61,44447.75285714286,33481.366236578375,22200.14285714286,13681.60178766325,39409.35214285715,28991.163174102152,20610.214285714286,12936.933837057231,30850.32733333333,23235.61291532945,16717.4,11144.704292421444,False
2011-09-27,35107.1,21223,79,67,33982.432857142856,18079.7701649189,19011.0,9976.551157589483,38054.75285714286,28694.92046478887,19519.0,12111.51733491089,31664.34533333333,22930.61600471336,17201.466666666667,11009.198544957691,False
2011-09-28,42444.95,25324,85,72,33489.48,17744.753619753865,19445.14285714286,10206.247848394492,39418.85,28394.341965747848,20315.0,12099.83330463692,33079.177,22207.57836830913,18045.6,10608.356148777722,False
2011-09-29,45837.74,27440,104,93,31688.84714285714,15255.624766746148,18640.14285714286,9116.043831775782,37369.65357142857,26647.224421928517,20184.5,12005.340015368836,33633.12266666667,22314.983923945405,18619.7,10636.079512191272,False
2011-09-30,43137.72,22536,73,60,32278.007142857132,15659.924653310389,18740.0,9160.618046835056,38523.61428571429,26512.26058949233,20719.785714285717,11925.213335802277,34278.17933333333,22300.213169459654,18956.7,10593.146532481293,False
2011-10-01,0.0,0,0,0,32278.007142857143,15659.924653310389,18740.0,9160.618046835056,38523.61428571429,26512.26058949233,20719.785714285717,11925.213335802277,33053.485,23152.878988699915,18033.033333333333,11003.71294854708,False
2011-10-02,11531.56,8332,35,32,29501.547142857136,17541.06649358467,17156.571428571428,9948.3692442052,38230.30428571429,26806.012738185796,20676.64285714286,11972.124164762256,32104.301,23439.89424390789,17697.033333333333,11144.735594961816,False
2011-10-03,61786.28,25920,66,47,34263.62142857142,21325.237569943944,18682.14285714286,10413.588821480194,39355.68714285714,27480.92166217679,20441.14285714286,11822.701408451769,34163.84366666667,23235.312659817824,18561.033333333333,10722.175096124563,False
2011-10-04,47547.68,25263,81,65,36040.847142857136,21917.41918292141,19259.285714285717,10686.261128419144,35011.64,19331.794974039305,19135.14285714286,9932.78278349913,35186.14166666667,23122.99374170665,19039.43333333333,10689.20414986406,False
2011-10-05,74686.4,46201,95,82,40646.76857142857,26414.024742629583,22241.714285714286,14787.31499984908,37068.124285714286,21934.79082979914,20843.42857142857,12292.480257422492,36466.47666666667,24222.68562704605,19822.066666666666,11772.743848378765,False
2011-10-06,61799.31,35322,120,98,42926.99285714285,27599.191061782178,23367.714285714286,15530.532709411318,37307.92,22203.139629973648,21003.92857142857,12477.74316665349,37593.18499999999,24598.409455460715,20497.533333333333,12067.613224955723,False
2011-10-07,52855.37,30884,87,74,44315.22857142857,27854.772067402515,24560.285714285717,15774.620404458594,38296.61785714286,22589.75406184,21650.14285714286,12755.386408869048,38295.65066666667,24727.288004815106,20981.166666666668,12186.846714114905,False
2011-10-08,0.0,0,0,0,44315.22857142857,27854.772067402515,24560.285714285717,15774.620404458594,38296.61785714286,22589.75406184,21650.14285714286,12755.386408869048,37408.67833333333,25621.99070446238,20401.466666666667,12763.49353249426,False
2011-10-09,12273.1,7285,39,35,44421.16285714285,27710.34850447916,24410.714285714286,15958.03627971692,36961.355,23586.82297312035,20783.64285714286,13318.445552674728,36831.367333333335,25996.558620091862,20066.233333333334,12976.910752094116,False
2011-10-10,46182.7,26087,99,83,42192.08,26689.431530322385,24434.571428571428,15960.793305859845,38227.85071428572,23570.77830798432,21558.35714285714,13286.647580919773,38370.79066666667,25091.97826176086,20935.8,12449.231651682012,False
2011-10-11,51804.46,28443,81,68,42800.19142857142,26879.6122671939,24888.85714285714,16033.392835252407,39420.51928571429,23821.824978129534,22074.071428571428,13412.157048245968,38934.10866666667,25200.947722174416,21187.533333333333,12524.421175236504,False
2011-10-12,30762.88,17590,86,71,36525.40285714286,23049.35683073372,20801.571428571428,13067.406435570176,38586.08571428571,23912.164773823843,21521.64285714286,13427.26793682369,38982.93933333333,25183.0452682875,21213.1,12515.984445692931,False
2011-10-13,35688.090000000004,18655,76,67,32795.22857142857,20216.19982013308,18420.571428571428,11391.688942048106,37861.110714285714,23829.110769729137,20894.14285714286,13334.362543427458,38370.15933333334,25026.40949326345,20618.266666666663,12184.056704911774,False
2011-10-14,35062.42,18113,71,59,30253.37857142857,18301.51306990442,16596.14285714286,10000.676917565335,37284.30357142857,23789.26217762916,20578.214285714286,13344.862527340892,38760.653666666665,24874.86126594632,20749.366666666665,12133.446738559953,False
2011-10-15,0.0,0,0,0,30253.37857142857,18301.51306990442,16596.14285714286,10000.676917565335,37284.30357142857,23789.26217762916,20578.214285714286,13344.862527340892,36276.43733333333,24901.222977391066,19773.8,12592.868250966763,False
2011-10-16,21767.55,8648,35,32,31609.728571428568,17056.34464389177,16790.85714285714,9800.437327462694,38015.44571428571,23083.725220472345,20600.785714285717,13322.805036007743,36102.61333333333,24986.393600120948,19560.666666666668,12729.08739674698,False
2011-10-17,49296.75,31292,87,75,32054.59285714285,17533.716362079613,17534.428571428572,10772.542362524326,37123.33642857143,22323.20636048488,20984.5,13562.985408541455,37745.83833333333,24136.791911740034,20603.733333333334,12347.309035137789,False
2011-10-18,44360.78,29268,84,73,30991.209999999995,16320.012075790097,17652.285714285714,10915.34508103594,36895.70071428572,22224.76139365362,21270.571428571428,13701.697102713457,38703.26766666667,23796.87995919782,21281.466666666667,12242.350199018249,False
2011-10-19,34932.57,19149,83,69,31586.88,16386.25028157249,17875.0,10929.75763683716,34056.14142857143,19382.890591053507,19338.285714285717,11672.70698568362,38333.32266666667,23765.28275698652,20945.866666666665,12154.997436086289,False
2011-10-20,60683.53,40840,87,75,35157.65714285714,19797.29426661106,21044.285714285717,13983.501191455183,33976.44285714286,19261.957950883538,19732.42857142857,12328.662237705656,36743.96233333334,20255.503860034463,20855.63333333333,11990.36390257159,False
2011-10-21,62978.39,24767,64,56,39145.65285714286,22413.732767910184,21994.85714285714,13977.189135976409,34699.51571428571,20192.684662327072,19295.5,12007.25272972071,37313.388,20755.59139567822,20938.366666666665,12009.114821332749,False
2011-10-22,0.0,0,0,0,39145.65285714286,22413.732767910184,21994.85714285714,13977.189135976409,34699.51571428571,20192.684662327072,19295.5,12007.25272972071,35365.31566666667,21435.59444902113,19835.866666666665,12369.314740680778,False
2011-10-23,12106.19,6951,41,39,37765.45857142856,23909.73315887935,21752.42857142857,14259.140563829484,34687.59357142857,20206.988386457,19271.64285714286,12033.255641104644,34468.402,21836.855824374947,19339.666666666668,12583.003436034822,False
2011-10-24,44898.77,25409,76,60,37137.17571428571,23612.151930941454,20912.0,13768.087424669166,34595.88428571429,20153.64796030605,19223.214285714286,12005.048176487302,35965.02766666667,20912.069675387564,20186.63333333333,12081.505976244136,False
2011-10-25,39887.45,26442,75,64,36498.12857142857,23444.001343178348,20508.285714285717,13521.456131081512,33744.669285714284,19615.389349516205,19080.285714285717,11898.27324529829,36262.38333333333,20901.96772669682,20420.83333333333,12134.037421389388,False
2011-10-26,35978.840000000004,20592,92,75,36647.59571428571,23435.690366995004,20714.42857142857,13508.27241430404,34117.237857142856,19603.9294334282,19294.714285714286,11896.4002146,36513.286,20850.090040416548,20599.2,12094.53459468651,False
2011-10-27,48140.77,32739,103,89,34855.77285714285,21707.45652220663,19557.14285714286,11726.160659377128,35006.715,19959.95634163665,20300.714285714286,12422.025955341009,36947.74166666667,20955.305360190094,20983.066666666666,12296.088884579158,False
2011-10-28,39845.95,23975,77,60,31551.138571428568,18188.173953598223,19444.0,11671.20605021892,35348.39571428571,20001.882210415806,20719.42857142857,12441.392617538324,36861.10833333333,20937.15968244313,20938.1,12282.125443238563,False
2011-10-29,0.0,0,0,0,31551.138571428568,18188.173953598223,19444.0,11671.20605021892,35348.39571428571,20001.882210415806,20719.42857142857,12441.392617538324,35333.183666666664,21909.45299789963,20023.43333333333,12792.371691574712,False
2011-10-30,33931.41,19896,96,88,34669.027142857136,16043.52981588605,21293.285714285717,10307.703878075616,36217.24285714286,19627.254870290933,21522.85714285714,11955.587479418266,35026.306666666664,21860.788993071583,19935.43333333333,12783.568871078567,False
2011-10-31,52541.72,21535,69,60,35760.87714285714,17082.20150626741,20739.85714285714,10152.73275902554,36449.02642857143,19811.887757714296,20825.92857142857,11622.038080661778,36777.69733333333,21047.44659269648,20653.266666666663,12217.635543396444,False
2011-11-01,28809.9,16534,76,73,34178.369999999995,17149.18281580401,19324.42857142857,9913.111096878096,35338.249285714286,19770.07937569544,19916.35714285714,11406.821836125073,37353.642,20563.628931734187,20926.666666666668,12022.6227109801,False
2011-11-02,44868.41,28482,85,79,35448.30857142857,17627.217981734433,20451.571428571428,10511.73827770876,36047.952142857146,19932.070011566822,20583.0,11629.082310509984,36789.713,20097.177423504847,21012.066666666666,12068.327224408613,False
2011-11-03,62590.96,33459,102,86,37512.62142857142,20042.07290969628,20554.42857142857,10654.561540441142,36184.19714285714,20119.061161470097,20055.785714285717,10776.099545386947,37291.155666666666,20557.25966383724,21285.266666666663,12259.138330897964,False
2011-11-04,61799.62,35119,93,72,40648.85999999999,22081.93096120824,22146.42857142857,11998.633767463443,36099.999285714286,20000.41913719094,20795.214285714286,11457.83741965148,36861.596333333335,19872.13584681118,20915.866666666665,11633.47195998159,False
2011-11-05,0.0,0,0,0,40648.85999999999,22081.93096120824,22146.42857142857,11998.633767463443,36099.999285714286,20000.41913719094,20795.214285714286,11457.83741965148,34801.61933333333,20394.16268277604,19738.466666666667,11909.343048366602,False
2011-11-06,42153.85,23055,102,88,41823.49428571428,21882.841643301163,22597.714285714286,11959.22750730281,38246.26071428572,18803.997210858928,21945.5,10747.402761383117,34444.902,20159.736450948378,19477.5,11741.283598247786,False
2011-11-07,84150.01,31282,92,80,46338.96428571428,27101.905945024635,23990.14285714286,12375.07030860256,41049.92071428571,22445.704114473952,22365.0,11004.535204947271,37249.90233333334,21037.02804562605,20520.233333333334,11333.850587976463,False
2011-11-08,54617.93,26319,107,94,50025.82571428571,26055.07750685385,25388.0,11937.375953980254,42102.09785714286,22730.47039173664,22356.214285714286,11001.078416917391,38661.39666666666,20721.61803313397,21154.7,11097.6958781293,False
2011-11-09,64865.13,36927,119,101,52882.5,26487.998170053022,26594.42857142857,12704.284472270769,44165.40428571428,23432.104493099785,23523.0,11646.869311932354,39284.14433333334,21229.94742347694,21516.033333333333,11435.166224636056,False
2011-11-10,68593.52,38058,127,111,53740.00857142856,26947.84774819281,27251.42857142857,13226.631277554388,45626.315,24319.785291085875,23902.92857142857,12050.39121908363,39843.77966666666,21785.39118774688,21836.533333333333,11765.964880442909,False
2011-11-11,52813.44,28924,102,87,52456.26857142856,26712.93152446171,26366.42857142857,12813.267145907015,46552.56428571429,24329.63759845989,24256.42857142857,12125.026767388636,40578.79833333334,21840.35854834454,22214.33333333333,11806.802701112114,False
2011-11-12,0.0,0,0,0,52456.26857142856,26712.93152446171,26366.42857142857,12813.267145907015,46552.56428571429,24329.63759845989,24256.42857142857,12125.026767388636,39389.19533333334,23054.13551900776,21592.5,12473.177513893694,False
2011-11-13,32666.69,20684,87,75,51100.96,27550.29892799349,26027.714285714286,12946.043368719307,46462.22714285714,24382.39619026029,24312.714285714286,12105.040650194363,39309.33766666667,23073.780871219256,21678.2,12457.268586984696,False
2011-11-14,111348.61,47210,106,93,54986.47428571428,34122.26277642248,28303.14285714286,15223.002971693511,50662.71928571429,29941.97046495804,26146.64285714286,13514.664397820434,43020.958000000006,25373.57470952667,23251.866666666665,12605.360561212074,False
2011-11-15,58178.16,30294,107,93,55495.07857142857,34142.381254757944,28871.0,15210.78769601799,52760.45214285714,29315.406967424264,27129.5,13259.752734380983,44234.645,25192.071036061632,23973.4,12357.684669314343,False
2011-11-16,62258.29,32930,130,111,55122.67285714285,34037.19913421377,28300.0,14930.40763006821,54002.58642857143,29323.70285970782,27447.214285714286,13347.650050612929,44666.69633333334,25392.233180510568,24028.0,12394.698649853875,False
2011-11-17,58721.66,31479,136,125,53712.40714285714,33587.578530926025,27360.14285714286,14411.83881893134,53726.20785714286,29254.68305104381,27305.785714285717,13289.413381615965,45145.39233333334,25521.30522684046,24101.7,12433.44340783606,False
2011-11-18,49613.18,23880,108,98,53255.22714285714,33623.6152522914,26639.571428571428,14446.670733622796,52855.74785714286,29177.182142879803,26503.0,13119.503350121417,45634.746,25459.39903010881,24259.4,12398.4130925612,False
2011-11-19,0.0,0,0,0,53255.22714285714,33623.6152522914,26639.571428571428,14446.670733622796,52855.74785714286,29177.182142879803,26503.0,13119.503350121417,43611.96166666666,26607.338512656264,22898.066666666666,12752.152094053965,False
2011-11-20,33058.46,19096,100,91,53311.194285714286,33583.93621683132,26412.714285714286,14567.739251673924,52206.077142857146,29532.897473860263,26220.214285714286,13241.639401051269,42614.63066666667,26416.45333448437,22709.033333333333,12765.517803518738,False
2011-11-21,48538.76,25686,100,85,44338.35857142857,21825.583886144894,23337.85714285714,11366.118927593096,49662.41642857144,28067.15554173745,25820.5,13161.30719337796,44232.58933333334,25173.60142367748,23565.233333333334,12030.083958440451,False
2011-11-22,61948.8,33654,134,120,44877.02142857143,22266.16683011128,23817.85714285714,11772.524770676424,50186.05,28234.604081790465,26344.42857142857,13327.623988799132,45894.009666666665,24618.84973856249,24455.33333333333,11742.858144519108,False
2011-11-23,75984.45,39280,130,107,46837.90142857142,24540.24373144273,24725.0,12792.187681028843,50980.287142857145,28829.416007702494,26512.5,13485.248389087445,46930.19900000001,25222.30714820405,24917.7,12050.746976847531,False
2011-11-24,48737.6,26365,112,98,45411.607142857145,24019.042110874383,23994.42857142857,12484.505968828476,49562.00714285715,28381.196883758268,25677.285714285717,13070.907327864705,47225.204,25188.82764439292,24915.13333333333,12050.419319455756,False
2011-11-25,46909.52,18897,83,69,45025.37,23961.888413630924,23282.571428571428,12633.29487052819,49140.29857142857,28373.02960147451,24961.071428571428,13153.770091114218,47589.560000000005,25099.43700371092,24858.63333333333,12075.33571599659,False
2011-11-26,0.0,0,0,0,45025.37,23961.888413630924,23282.571428571428,12633.29487052819,49140.29857142857,28373.02960147451,24961.071428571428,13153.770091114218,45984.867666666665,26559.420475075596,23767.33333333333,12796.445692762343,False
2011-11-27,20273.09,10921,57,51,43198.88857142856,25466.149975577668,22114.714285714286,13437.104545676062,48255.04142857144,29110.31926783133,24263.714285714286,13647.495253024254,45332.439000000006,26952.90974560901,23332.2,13009.315724272086,False
2011-11-28,54429.43,29311,114,96,44040.41285714285,25767.558607393465,22632.571428571428,13665.588691516876,44189.38571428571,22941.815755565232,22985.214285714286,12081.0176607677,47146.75333333333,25593.83956955712,24309.233333333334,12276.615339133885,False
2011-11-29,68098.41,30782,135,109,44918.92857142857,26572.155937366355,22222.285714285717,13318.238393449848,44897.975,23552.194223316208,23020.071428571428,12104.409078858518,48285.65333333333,25745.24255671234,24672.1,12302.527291100629,False
2011-11-30,56088.1,28324,107,91,42076.59285714285,23592.401635347003,20657.14285714286,11499.061112812224,44457.24714285714,23258.241006851174,22691.071428571428,11874.753273318933,48403.866,25773.584952824152,24898.4,12305.27190244504,False
2011-12-01,50605.15,26979,121,111,42343.38571428571,23690.63637573072,20744.85714285714,11552.076486193162,43877.49642857142,22974.75663960489,22369.64285714286,11677.852684640988,49130.37433333333,25508.03827003415,25246.566666666666,12207.828027563895,False
2011-12-02,55917.17,28671,120,95,43630.19285714285,24218.74081671101,22141.14285714286,11877.602836551525,44327.78142857144,23156.872772754068,22711.85714285714,11795.1278654637,49498.66633333333,25524.13837966533,25252.866666666665,12209.60392685097,False
2011-12-03,0.0,0,0,0,43630.19285714285,24218.74081671101,22141.14285714286,11877.602836551525,44327.78142857144,23156.872772754068,22711.85714285714,11795.1278654637,47412.301,26936.12480570388,24137.566666666666,12940.458129403703,False
2011-12-04,24243.47,12283,66,58,44197.39,23619.63597500534,22335.714285714286,11672.553729644093,43698.139285714286,23602.414327095157,22225.214285714286,12092.580937077952,46160.42933333334,27116.526369896783,23376.366666666665,12943.86334558563,False
2011-12-05,80011.23,43674,126,105,47851.932857142856,27177.717374323827,24387.571428571428,14110.800034691409,45946.17285714285,25519.85544640585,23510.071428571428,13376.092446912608,48827.47033333334,26343.59982953148,24832.166666666668,12677.325865859695,False
2011-12-06,55257.31,30346,114,103,46017.49,25990.810683235068,24325.285714285717,14078.796488742497,45468.20928571429,25258.40941004685,23273.785714285717,13211.321014590112,49264.25233333334,26337.762702940745,25075.2,12711.92112614145,False
2011-12-07,72799.09,41766,105,93,48404.77428571427,27776.118245694342,26245.571428571428,15554.481571315077,45240.68357142857,24975.13461734582,23451.35714285714,13457.42199912889,48885.88833333333,25897.165534035707,25424.666666666668,13028.602291810155,False
2011-12-08,77571.19,34991,120,105,52257.06571428571,29919.42951877248,27390.14285714286,15908.20374763253,47300.225714285705,26432.05333665593,24067.5,13794.335190437949,49650.997,26406.41300772714,25713.733333333334,13144.814065744273,False
2011-12-09,198094.64,93938,44,35,72568.13285714285,62899.99887011143,36714.0,29824.101523208792,58099.16285714285,48189.257410990256,29427.571428571428,23082.819890773542,54091.98066666666,37798.93996709565,27614.1,18033.751284839444,True
